"order"	"cultivation"	"trial"	"sampleID"	"aliquotID"	"name"	"crossing"	"line_id"	"treatment"	"plate_name"	"plate"	"machine"	"sector"	"date"	"time"
735	"shelter"	"JKI Shelter 2014"	922596	1572539	"AR106"	"AxR"	899569	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"MN"	171114	"2pm"
736	"shelter"	"JKI Shelter 2014"	922597	1572543	"AR117"	"AxR"	899580	"drought stress"	"TROST2_plateW92_171114_2pm"	"plateW92"	"unknown"	"OP"	171114	"2pm"
737	"shelter"	"JKI Shelter 2014"	922598	1572547	"AR118"	"AxR"	899581	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"AB"	141114	"2pm"
738	"shelter"	"JKI Shelter 2014"	922599	1572551	"AR121"	"AxR"	899584	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"CD"	141114	"2pm"
739	"shelter"	"JKI Shelter 2014"	922600	1572555	"AR122"	"AxR"	899585	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"EF"	141114	"2pm"
740	"shelter"	"JKI Shelter 2014"	922601	1572559	"AR123"	"AxR"	899586	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"GH"	141114	"2pm"
741	"shelter"	"JKI Shelter 2014"	922602	1572563	"AR125"	"AxR"	899588	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"IJ"	141114	"2pm"
742	"shelter"	"JKI Shelter 2014"	922603	1572567	"AR126"	"AxR"	899589	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"KL"	141114	"2pm"
743	"shelter"	"JKI Shelter 2014"	922604	1572571	"AR129"	"AxR"	899592	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"MN"	141114	"2pm"
744	"shelter"	"JKI Shelter 2014"	922605	1572575	"AR133"	"AxR"	899596	"drought stress"	"TROST2_plate93_M3_141114_2pm"	"plate93"	"M3"	"OP"	141114	"2pm"
745	"shelter"	"JKI Shelter 2014"	922606	1572579	"AR139"	"AxR"	899602	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"AB"	141114	"2pm"
746	"shelter"	"JKI Shelter 2014"	922607	1572583	"AR140"	"AxR"	899603	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"CD"	141114	"2pm"
747	"shelter"	"JKI Shelter 2014"	922608	1572587	"AR141"	"AxR"	899604	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"EF"	141114	"2pm"
748	"shelter"	"JKI Shelter 2014"	922609	1572591	"AR143"	"AxR"	899606	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"GH"	141114	"2pm"
749	"shelter"	"JKI Shelter 2014"	922610	1572595	"AR144"	"AxR"	899607	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"IJ"	141114	"2pm"
750	"shelter"	"JKI Shelter 2014"	922611	1572599	"AR149"	"AxR"	899612	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"KL"	141114	"2pm"
751	"shelter"	"JKI Shelter 2014"	922612	1572603	"AR157"	"AxR"	899620	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"MN"	141114	"2pm"
752	"shelter"	"JKI Shelter 2014"	922613	1572607	"AR161"	"AxR"	899624	"drought stress"	"TROST2_plate94_M4_141114_2pm"	"plate94"	"M4"	"OP"	141114	"2pm"
753	"shelter"	"JKI Shelter 2014"	922614	1572611	"AR163"	"AxR"	899626	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"AB"	141114	"2pm"
754	"shelter"	"JKI Shelter 2014"	922615	1572615	"AR164"	"AxR"	899627	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"CD"	141114	"2pm"
755	"shelter"	"JKI Shelter 2014"	922616	1572619	"AR165"	"AxR"	899628	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"EF"	141114	"2pm"
756	"shelter"	"JKI Shelter 2014"	922617	1572623	"AR166"	"AxR"	899629	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"GH"	141114	"2pm"
757	"shelter"	"JKI Shelter 2014"	922618	1572627	"AR168"	"AxR"	899631	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"IJ"	141114	"2pm"
758	"shelter"	"JKI Shelter 2014"	922619	1572631	"AR170"	"AxR"	899633	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"KL"	141114	"2pm"
759	"shelter"	"JKI Shelter 2014"	922620	1572635	"AR176"	"AxR"	899639	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"MN"	141114	"2pm"
760	"shelter"	"JKI Shelter 2014"	922621	1572639	"AR183"	"AxR"	899646	"drought stress"	"TROST2_plate95_M1_141114_2pm"	"plate95"	"M1"	"OP"	141114	"2pm"
761	"shelter"	"JKI Shelter 2014"	922622	1572643	"AR184"	"AxR"	899647	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"AB"	141114	"2pm"
762	"shelter"	"JKI Shelter 2014"	922623	1572647	"AR185"	"AxR"	899648	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"CD"	141114	"2pm"
763	"shelter"	"JKI Shelter 2014"	922624	1572651	"AR188"	"AxR"	899651	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"EF"	141114	"2pm"
764	"shelter"	"JKI Shelter 2014"	922625	1572655	"AR191"	"AxR"	899654	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"GH"	141114	"2pm"
765	"shelter"	"JKI Shelter 2014"	922626	1572659	"AR196"	"AxR"	899659	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"IJ"	141114	"2pm"
766	"shelter"	"JKI Shelter 2014"	922627	1572663	"AR197"	"AxR"	899660	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"KL"	141114	"2pm"
767	"shelter"	"JKI Shelter 2014"	922628	1572667	"AR199"	"AxR"	899662	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"MN"	141114	"2pm"
768	"shelter"	"JKI Shelter 2014"	922629	1572671	"AR200"	"AxR"	899663	"drought stress"	"TROST2_plate96_M2_141114_2pm"	"plate96"	"M2"	"OP"	141114	"2pm"
769	"shelter"	"JKI Shelter 2014"	922630	1572675	"AR201"	"AxR"	899664	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"AB"	141114	"4pm"
770	"shelter"	"JKI Shelter 2014"	922631	1572679	"AR202"	"AxR"	899665	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"CD"	141114	"4pm"
771	"shelter"	"JKI Shelter 2014"	922632	1572683	"AR207"	"AxR"	899670	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"EF"	141114	"4pm"
772	"shelter"	"JKI Shelter 2014"	922633	1572687	"AR208"	"AxR"	899671	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"GH"	141114	"4pm"
773	"shelter"	"JKI Shelter 2014"	922634	1572691	"AR216"	"AxR"	899679	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"IJ"	141114	"4pm"
774	"shelter"	"JKI Shelter 2014"	922635	1572695	"AR229"	"AxR"	899692	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"KL"	141114	"4pm"
775	"shelter"	"JKI Shelter 2014"	922636	1572699	"AR230"	"AxR"	899693	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"MN"	141114	"4pm"
776	"shelter"	"JKI Shelter 2014"	922637	1572703	"AR231"	"AxR"	899694	"drought stress"	"TROST2_plate97_M3_141114_4pm"	"plate97"	"M3"	"OP"	141114	"4pm"
777	"shelter"	"JKI Shelter 2014"	922638	1572707	"AR234"	"AxR"	899697	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"AB"	141114	"4pm"
778	"shelter"	"JKI Shelter 2014"	922639	1572711	"AR235"	"AxR"	899698	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"CD"	141114	"4pm"
779	"shelter"	"JKI Shelter 2014"	922640	1572715	"AR241"	"AxR"	899704	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"EF"	141114	"4pm"
780	"shelter"	"JKI Shelter 2014"	922641	1572719	"AR245"	"AxR"	899708	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"GH"	141114	"4pm"
781	"shelter"	"JKI Shelter 2014"	922642	1572723	"AR247"	"AxR"	899710	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"IJ"	141114	"4pm"
782	"shelter"	"JKI Shelter 2014"	922643	1572727	"AR249"	"AxR"	899712	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"KL"	141114	"4pm"
783	"shelter"	"JKI Shelter 2014"	922644	1572731	"AR254"	"AxR"	899717	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"MN"	141114	"4pm"
784	"shelter"	"JKI Shelter 2014"	922645	1572735	"AR256"	"AxR"	899719	"drought stress"	"TROST2_plate98_M4_141114_4pm"	"plate98"	"M4"	"OP"	141114	"4pm"
785	"shelter"	"JKI Shelter 2014"	922646	1572739	"AR258"	"AxR"	899721	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"AB"	141114	"4pm"
786	"shelter"	"JKI Shelter 2014"	922647	1572743	"AR260"	"AxR"	899723	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"CD"	141114	"4pm"
787	"shelter"	"JKI Shelter 2014"	922648	1572747	"AR261"	"AxR"	899724	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"EF"	141114	"4pm"
788	"shelter"	"JKI Shelter 2014"	922649	1572751	"AR267"	"AxR"	899730	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"GH"	141114	"4pm"
789	"shelter"	"JKI Shelter 2014"	922650	1572755	"AR268"	"AxR"	899731	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"IJ"	141114	"4pm"
790	"shelter"	"JKI Shelter 2014"	922651	1572759	"AR269"	"AxR"	899732	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"KL"	141114	"4pm"
791	"shelter"	"JKI Shelter 2014"	922652	1572763	"AR271"	"AxR"	899734	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"MN"	141114	"4pm"
792	"shelter"	"JKI Shelter 2014"	922653	1572767	"AR279"	"AxR"	899742	"drought stress"	"TROST2_plate99_M1_141114_4pm"	"plate99"	"M1"	"OP"	141114	"4pm"
793	"shelter"	"JKI Shelter 2014"	922654	1572771	"AR280"	"AxR"	899743	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"AB"	141114	"4pm"
794	"shelter"	"JKI Shelter 2014"	922655	1572775	"AR282"	"AxR"	899745	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"CD"	141114	"4pm"
795	"shelter"	"JKI Shelter 2014"	922656	1572779	"AR284"	"AxR"	899747	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"EF"	141114	"4pm"
796	"shelter"	"JKI Shelter 2014"	922657	1572783	"AR285"	"AxR"	899748	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"GH"	141114	"4pm"
797	"shelter"	"JKI Shelter 2014"	922658	1572787	"AR288"	"AxR"	899751	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"IJ"	141114	"4pm"
798	"shelter"	"JKI Shelter 2014"	922659	1572791	"AR291"	"AxR"	899754	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"KL"	141114	"4pm"
799	"shelter"	"JKI Shelter 2014"	922660	1572795	"AR293"	"AxR"	899756	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"MN"	141114	"4pm"
800	"shelter"	"JKI Shelter 2014"	922661	1572799	"AR296"	"AxR"	899759	"drought stress"	"TROST2_plate100_M2_141114_4pm"	"plate100"	"M2"	"OP"	141114	"4pm"
801	"shelter"	"JKI Shelter 2014"	922662	1572803	"AR298"	"AxR"	899761	"drought stress"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"AB"	181114	"10am"
802	"shelter"	"JKI Shelter 2014"	922663	1572807	"AR299"	"AxR"	899762	"drought stress"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"CD"	181114	"10am"
803	"shelter"	"JKI Shelter 2014"	922664	1572811	"Albatros"	"Albatros"	866296	"control"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"EF"	181114	"10am"
804	"shelter"	"JKI Shelter 2014"	922665	1572815	"Euroresa"	"Euroresa"	869004	"control"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"GH"	181114	"10am"
805	"shelter"	"JKI Shelter 2014"	922666	1572819	"Ramses"	"Ramses"	858641	"control"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"IJ"	181114	"10am"
806	"shelter"	"JKI Shelter 2014"	922667	1572823	"Albatros"	"Albatros"	866296	"drought stress"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"KL"	181114	"10am"
807	"shelter"	"JKI Shelter 2014"	922668	1572827	"Euroresa"	"Euroresa"	869004	"drought stress"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"MN"	181114	"10am"
808	"shelter"	"JKI Shelter 2014"	922669	1572831	"Ramses"	"Ramses"	858641	"drought stress"	"TROST2_plate101_M1_181114_10am"	"plate101"	"M1"	"OP"	181114	"10am"
